x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.505084,0.767781,0.560789,0.747736,0.605859,0.708288,0.643379,0.669298,0.66884,0.61803,0.559268,0.594987,0.603986,0.549614,0.634721,0.565819,0.653907,0.594579,0.548641,0.569352,0.575244,0.485151,0.606413,0.440054,0.634435,0.411305,0.533943,0.561917,0.552182,0.476747,0.578234,0.423401,0.603252,0.386614,0.520011,0.566479,0.530014,0.493608,0.545953,0.446385,0.564292,0.413579,Okay Sign
0.504258,0.768062,0.560043,0.747717,0.605575,0.707942,0.643075,0.669117,0.668173,0.618161,0.55918,0.595307,0.603937,0.549754,0.634562,0.565982,0.653476,0.594628,0.548486,0.569438,0.574898,0.485128,0.606215,0.44016,0.634107,0.411704,0.533551,0.561998,0.55176,0.476398,0.577745,0.423093,0.602606,0.386185,0.519143,0.56663,0.529201,0.493915,0.544856,0.446464,0.562775,0.413091,Okay Sign
0.504537,0.769408,0.560548,0.74913,0.605792,0.709388,0.64249,0.670914,0.667441,0.620358,0.558985,0.595986,0.603774,0.550607,0.634495,0.567293,0.653502,0.596606,0.548262,0.570601,0.574776,0.485467,0.606063,0.44043,0.633853,0.411872,0.53343,0.563403,0.551956,0.477369,0.578237,0.424258,0.603146,0.387439,0.51926,0.56857,0.529052,0.495397,0.544965,0.447736,0.563192,0.414159,Okay Sign
0.503852,0.769873,0.56007,0.748963,0.605151,0.709396,0.642011,0.671149,0.667154,0.620755,0.559244,0.596255,0.603811,0.550341,0.63442,0.567278,0.653309,0.596756,0.548296,0.570861,0.574059,0.48555,0.605521,0.440577,0.633485,0.412223,0.533263,0.563979,0.551161,0.47758,0.577368,0.424103,0.602317,0.386815,0.519093,0.569466,0.528699,0.496024,0.544659,0.448107,0.562849,0.414162,Okay Sign
0.504578,0.769899,0.560749,0.749341,0.606019,0.709758,0.643496,0.670463,0.669041,0.619472,0.559448,0.597884,0.603593,0.552408,0.634488,0.567744,0.653797,0.596558,0.548646,0.571912,0.573771,0.486912,0.605151,0.442144,0.633142,0.41371,0.533947,0.564448,0.550893,0.478416,0.57671,0.424694,0.601539,0.387194,0.519945,0.569125,0.529176,0.496775,0.544616,0.449052,0.562147,0.414782,Okay Sign
0.505314,0.768509,0.560973,0.748867,0.605723,0.709872,0.643241,0.671194,0.668379,0.620264,0.558151,0.597085,0.602189,0.553406,0.633212,0.567777,0.653264,0.595084,0.547553,0.571226,0.57386,0.486715,0.604961,0.441868,0.633244,0.41341,0.533132,0.563339,0.551391,0.477898,0.577444,0.424727,0.602662,0.38822,0.519311,0.567419,0.529069,0.495487,0.544685,0.448565,0.56274,0.415777,Okay Sign
0.505492,0.769528,0.560708,0.748692,0.605778,0.709164,0.642839,0.670735,0.668005,0.620189,0.558437,0.597767,0.602797,0.552727,0.633824,0.568452,0.653449,0.597026,0.548055,0.571821,0.574211,0.487196,0.605404,0.441961,0.633335,0.413317,0.533543,0.564018,0.551366,0.477833,0.576941,0.424247,0.601692,0.387318,0.519479,0.568008,0.529092,0.49582,0.544689,0.448672,0.562857,0.41531,Okay Sign
0.504724,0.769825,0.560203,0.749213,0.60552,0.709655,0.642929,0.671059,0.668362,0.620191,0.558358,0.597208,0.602976,0.551889,0.634,0.568269,0.65342,0.597533,0.548066,0.5713,0.573836,0.486503,0.605094,0.441578,0.633204,0.4133,0.533624,0.563564,0.551074,0.477543,0.576457,0.424178,0.601068,0.387594,0.519719,0.567779,0.529434,0.495045,0.544735,0.447859,0.562452,0.414845,Okay Sign
0.505189,0.769453,0.560555,0.748822,0.60547,0.709795,0.643027,0.671594,0.667797,0.62086,0.558487,0.597509,0.602576,0.552554,0.63376,0.56808,0.653447,0.596152,0.548212,0.571823,0.574004,0.486912,0.60519,0.441482,0.633028,0.412689,0.53358,0.564058,0.551341,0.478206,0.577139,0.424758,0.601954,0.387501,0.51929,0.568229,0.528863,0.495618,0.544553,0.448469,0.562628,0.415091,Okay Sign
0.504892,0.770028,0.560335,0.749502,0.605758,0.710242,0.643447,0.67187,0.667635,0.62055,0.5587,0.597347,0.602012,0.551877,0.633096,0.567374,0.653163,0.595643,0.547954,0.572171,0.573319,0.4867,0.60437,0.44146,0.63275,0.412479,0.533047,0.564695,0.550719,0.478891,0.576466,0.425282,0.601669,0.387884,0.518497,0.569325,0.528089,0.496817,0.543708,0.449572,0.562095,0.41641,Okay Sign
0.504749,0.770019,0.560221,0.74961,0.605508,0.710283,0.643249,0.671858,0.667609,0.620759,0.558854,0.597389,0.601984,0.551996,0.633032,0.567171,0.653131,0.595218,0.548056,0.572178,0.573304,0.486662,0.604353,0.441546,0.632766,0.412626,0.533102,0.564745,0.550693,0.478909,0.576464,0.425358,0.601673,0.387965,0.518515,0.569414,0.528054,0.496821,0.543708,0.44954,0.562097,0.416347,Okay Sign
0.504839,0.768794,0.560534,0.748668,0.605465,0.709571,0.643129,0.670878,0.668529,0.620142,0.558473,0.59709,0.601672,0.552261,0.632813,0.567104,0.653071,0.59464,0.547779,0.571577,0.573249,0.486595,0.604266,0.441545,0.632591,0.41274,0.533118,0.564001,0.550808,0.478727,0.576519,0.425254,0.60163,0.388008,0.518798,0.568474,0.528472,0.496313,0.544072,0.449129,0.562192,0.415983,Okay Sign
0.505049,0.768762,0.560562,0.748663,0.605538,0.709635,0.643104,0.671217,0.668389,0.620534,0.558003,0.596933,0.601828,0.552059,0.633045,0.567704,0.653108,0.595905,0.547515,0.571402,0.573257,0.486557,0.604284,0.441417,0.632546,0.412636,0.532974,0.563746,0.550895,0.478495,0.576546,0.425034,0.601562,0.387927,0.518804,0.568095,0.528648,0.496046,0.544221,0.44897,0.562369,0.415912,Okay Sign
0.505035,0.769936,0.560956,0.748399,0.606465,0.708399,0.644459,0.669806,0.670049,0.618766,0.5583,0.595833,0.602337,0.550399,0.633447,0.567403,0.653184,0.596679,0.54768,0.570573,0.573429,0.485712,0.604457,0.440577,0.632815,0.412064,0.532965,0.563343,0.550792,0.478176,0.576383,0.424946,0.601449,0.388536,0.518754,0.568409,0.528411,0.495537,0.544016,0.448234,0.562403,0.41579,Okay Sign
0.505177,0.769947,0.560997,0.748113,0.606366,0.708241,0.644482,0.669699,0.669885,0.618624,0.558652,0.595886,0.601947,0.550376,0.633192,0.566794,0.653389,0.595454,0.54803,0.570673,0.573297,0.48586,0.604467,0.440859,0.632879,0.412389,0.533295,0.563565,0.550754,0.478173,0.576349,0.425026,0.601309,0.388405,0.519132,0.5687,0.528556,0.495581,0.544073,0.448073,0.562246,0.415113,Okay Sign
0.504172,0.769276,0.560819,0.747651,0.606613,0.708343,0.644416,0.669895,0.668971,0.618096,0.559021,0.59587,0.602076,0.550253,0.632849,0.566021,0.652721,0.59418,0.548327,0.570466,0.574013,0.486502,0.604621,0.441513,0.632657,0.412437,0.53355,0.562981,0.551711,0.478276,0.577065,0.425139,0.601687,0.388409,0.519175,0.56744,0.529494,0.494375,0.544758,0.446788,0.562395,0.413756,Okay Sign
0.505264,0.768816,0.562029,0.748228,0.606891,0.708762,0.644494,0.669941,0.669712,0.618487,0.558777,0.595553,0.602019,0.550529,0.633096,0.566391,0.652932,0.594422,0.548106,0.570443,0.574149,0.486461,0.604812,0.44108,0.632769,0.411572,0.533461,0.56301,0.551576,0.478848,0.577131,0.425581,0.601924,0.388726,0.519356,0.567634,0.529071,0.494873,0.544702,0.447638,0.562938,0.415152,Okay Sign
0.505714,0.768873,0.561889,0.74772,0.606916,0.708099,0.644245,0.669498,0.669793,0.618378,0.558951,0.595599,0.602172,0.550121,0.633184,0.566307,0.653117,0.59461,0.548338,0.570436,0.574101,0.486428,0.604831,0.44122,0.632888,0.412155,0.533615,0.563062,0.551712,0.478466,0.577105,0.425239,0.601884,0.388276,0.519356,0.567651,0.529419,0.494996,0.544916,0.447888,0.562955,0.415167,Okay Sign
0.505716,0.769128,0.561844,0.747665,0.606844,0.707968,0.64396,0.669266,0.669309,0.618328,0.559078,0.596406,0.602224,0.550754,0.633244,0.566007,0.653341,0.594064,0.548339,0.571064,0.573909,0.486493,0.604938,0.441426,0.63317,0.412981,0.533616,0.563668,0.55161,0.478483,0.577437,0.425118,0.602636,0.388275,0.519322,0.568192,0.529333,0.495491,0.545039,0.44828,0.563278,0.41546,Okay Sign
0.50633,0.768758,0.562696,0.747256,0.607358,0.707917,0.644409,0.669015,0.670244,0.618457,0.559453,0.596732,0.602135,0.550966,0.633132,0.566034,0.65303,0.594097,0.548752,0.571601,0.573965,0.486879,0.604917,0.44163,0.633043,0.413027,0.534188,0.564196,0.551508,0.479098,0.577241,0.425466,0.602376,0.388397,0.520075,0.568605,0.529703,0.496336,0.545347,0.448792,0.563375,0.41538,Okay Sign
0.506006,0.769194,0.562131,0.747067,0.607233,0.707184,0.644845,0.669512,0.669992,0.618754,0.559044,0.595668,0.602762,0.550747,0.634035,0.56679,0.654004,0.595233,0.548274,0.570705,0.574237,0.486162,0.605271,0.441197,0.633638,0.413121,0.533381,0.563466,0.551718,0.478325,0.577805,0.42506,0.60342,0.388823,0.519085,0.56797,0.529878,0.495647,0.545664,0.448501,0.563915,0.416062,Okay Sign
0.506012,0.769606,0.562184,0.746809,0.607269,0.707095,0.644954,0.669151,0.670258,0.618302,0.559042,0.59555,0.602196,0.550374,0.633382,0.565933,0.653549,0.593875,0.548413,0.570604,0.574347,0.486151,0.605212,0.441133,0.633514,0.412875,0.533651,0.563283,0.55202,0.478052,0.577982,0.424883,0.603455,0.388646,0.519315,0.567638,0.530182,0.495374,0.545683,0.448074,0.563503,0.415223,Okay Sign
0.505333,0.769716,0.56186,0.747211,0.607574,0.707639,0.644893,0.669217,0.669725,0.617668,0.559331,0.596134,0.602979,0.550015,0.633662,0.565898,0.653064,0.593946,0.548539,0.571021,0.574276,0.486069,0.60503,0.440846,0.633119,0.412676,0.533653,0.563961,0.551675,0.47819,0.577484,0.424645,0.602806,0.388052,0.519243,0.568696,0.529646,0.496418,0.545309,0.448732,0.563347,0.415435,Okay Sign
0.506132,0.76953,0.562264,0.747946,0.607488,0.708121,0.644736,0.669224,0.670287,0.617816,0.558923,0.595958,0.602077,0.550367,0.633072,0.566271,0.653015,0.594255,0.548389,0.570916,0.573765,0.486525,0.604624,0.441271,0.632911,0.412801,0.533746,0.563657,0.551739,0.478629,0.577687,0.425213,0.603099,0.388452,0.519669,0.568092,0.529928,0.496023,0.545437,0.448511,0.56334,0.415042,Okay Sign
0.506383,0.769307,0.562274,0.748804,0.607392,0.70878,0.644519,0.669628,0.670773,0.618346,0.559455,0.596249,0.602559,0.550263,0.633538,0.56632,0.65307,0.594862,0.548861,0.570732,0.573826,0.486401,0.6048,0.441434,0.632935,0.413584,0.534053,0.563412,0.551443,0.478173,0.577294,0.424812,0.602631,0.38827,0.519696,0.567799,0.529786,0.496032,0.545505,0.448898,0.563606,0.415663,Okay Sign
0.460773,0.786411,0.534357,0.776452,0.599461,0.728503,0.64905,0.684364,0.691579,0.668873,0.55969,0.562206,0.587549,0.477069,0.600319,0.424908,0.608091,0.378407,0.516284,0.54306,0.521526,0.443606,0.520483,0.382965,0.516625,0.334503,0.475577,0.544435,0.479264,0.455393,0.480243,0.40228,0.47933,0.355459,0.435165,0.563672,0.427076,0.49779,0.420822,0.456078,0.416,0.417104,Stop Palm
0.469453,0.788244,0.543867,0.779232,0.610291,0.730665,0.65848,0.686598,0.698693,0.670058,0.568959,0.5626,0.596581,0.476383,0.610076,0.423125,0.619132,0.375894,0.525034,0.542899,0.53005,0.44251,0.529196,0.381069,0.526117,0.332175,0.484197,0.544484,0.487413,0.454383,0.488118,0.400876,0.487299,0.35419,0.443634,0.564653,0.434183,0.497858,0.427298,0.455465,0.42268,0.415614,Stop Palm
0.468207,0.787497,0.542409,0.777975,0.609418,0.730665,0.657628,0.686694,0.697448,0.668133,0.568366,0.562078,0.596274,0.475461,0.609864,0.422125,0.618959,0.374497,0.524465,0.542348,0.529791,0.442406,0.528623,0.380871,0.525099,0.331463,0.483601,0.543915,0.487053,0.454587,0.487688,0.401184,0.486673,0.354204,0.442861,0.563999,0.433718,0.497776,0.427042,0.455711,0.422429,0.415988,Stop Palm
0.4682,0.786579,0.542466,0.777694,0.609637,0.730049,0.65782,0.685647,0.697833,0.667918,0.568179,0.561909,0.5961,0.475509,0.609713,0.422236,0.618872,0.374797,0.524456,0.542321,0.529832,0.442484,0.528732,0.380871,0.525256,0.331468,0.48373,0.543921,0.487176,0.454466,0.487776,0.400885,0.48678,0.353904,0.443065,0.563892,0.43367,0.497578,0.426926,0.455346,0.422352,0.415548,Stop Palm
0.467859,0.788265,0.54289,0.77941,0.609211,0.731484,0.656599,0.68606,0.696654,0.667515,0.56818,0.561764,0.595973,0.47577,0.609065,0.422108,0.617401,0.374321,0.524315,0.541743,0.528999,0.441959,0.527389,0.380708,0.523569,0.331482,0.483446,0.542979,0.486884,0.453363,0.487258,0.399837,0.485986,0.352631,0.442829,0.563015,0.432926,0.496596,0.425926,0.454431,0.421054,0.414587,Stop Palm
0.468123,0.788046,0.543256,0.779742,0.60903,0.731908,0.65622,0.686872,0.695807,0.66869,0.567044,0.562414,0.594887,0.476068,0.608057,0.422213,0.616701,0.374234,0.523234,0.542693,0.527887,0.442752,0.526395,0.380886,0.522742,0.331114,0.482426,0.544215,0.485532,0.454406,0.486109,0.400565,0.485125,0.353157,0.441846,0.564103,0.431538,0.497818,0.42469,0.455297,0.420128,0.415273,Stop Palm
0.467822,0.787732,0.543317,0.77967,0.609162,0.731282,0.656741,0.685888,0.696556,0.668045,0.566524,0.562407,0.594468,0.476258,0.608112,0.422586,0.61698,0.375005,0.523089,0.542857,0.528043,0.442659,0.526652,0.380591,0.522793,0.331069,0.482465,0.5443,0.485285,0.454238,0.485638,0.400503,0.484356,0.353471,0.44193,0.564012,0.431714,0.4976,0.424777,0.455106,0.42005,0.415197,Stop Palm
0.467059,0.789242,0.541993,0.780186,0.607705,0.731931,0.6555,0.687575,0.695323,0.669301,0.566745,0.562418,0.59474,0.475894,0.6081,0.422104,0.616607,0.374172,0.522822,0.542675,0.527475,0.442976,0.525686,0.38122,0.5216,0.331658,0.481809,0.544058,0.48513,0.454268,0.485658,0.400554,0.484594,0.353221,0.441194,0.564157,0.431448,0.497936,0.424679,0.455565,0.420136,0.415659,Stop Palm
0.467525,0.78959,0.542512,0.779952,0.608426,0.731131,0.656346,0.686713,0.695976,0.668427,0.566442,0.561957,0.594394,0.475389,0.607806,0.421832,0.616388,0.374049,0.522717,0.542777,0.527498,0.442707,0.525817,0.380691,0.521584,0.331168,0.481908,0.544731,0.485078,0.454515,0.485566,0.400451,0.484306,0.352942,0.441402,0.565199,0.431749,0.49872,0.424762,0.455993,0.419876,0.415726,Stop Palm
0.465958,0.789994,0.540712,0.780355,0.606699,0.731735,0.654676,0.687842,0.694183,0.671088,0.565726,0.562747,0.593462,0.476231,0.606663,0.422521,0.614931,0.374439,0.521654,0.54278,0.526377,0.442881,0.524579,0.381391,0.520295,0.331652,0.480612,0.543967,0.483826,0.454207,0.484435,0.400698,0.483124,0.353514,0.439895,0.563753,0.430199,0.497583,0.423423,0.45534,0.418746,0.415377,Stop Palm
0.46632,0.791841,0.540809,0.781118,0.606565,0.731393,0.654525,0.686992,0.694483,0.670186,0.565134,0.561994,0.592786,0.475552,0.605955,0.422011,0.614339,0.374102,0.520945,0.54249,0.525532,0.442131,0.523927,0.380615,0.519939,0.331197,0.479916,0.54444,0.483031,0.454159,0.484011,0.400299,0.483187,0.352741,0.439235,0.565262,0.429237,0.498833,0.422378,0.456318,0.417696,0.416025,Stop Palm
0.46687,0.791919,0.541056,0.780719,0.60649,0.731271,0.654509,0.687333,0.694291,0.670249,0.564482,0.56234,0.591936,0.47605,0.605543,0.423201,0.614585,0.375464,0.520799,0.54326,0.525394,0.442938,0.523923,0.381002,0.519921,0.331199,0.479931,0.545407,0.482426,0.455224,0.483016,0.401073,0.481825,0.353432,0.439296,0.566033,0.429681,0.499426,0.422658,0.456868,0.417519,0.416531,Stop Palm
0.465868,0.79017,0.540195,0.779532,0.606217,0.730878,0.654877,0.687496,0.694165,0.670436,0.56442,0.562428,0.591917,0.475095,0.605074,0.421537,0.613576,0.373499,0.520593,0.543373,0.525273,0.442264,0.52382,0.380189,0.519735,0.330276,0.479629,0.545685,0.481952,0.45527,0.482162,0.401297,0.480484,0.354015,0.438835,0.566207,0.428997,0.499267,0.421993,0.45648,0.417011,0.416039,Stop Palm
0.465616,0.790274,0.539764,0.779755,0.605503,0.731501,0.65352,0.688023,0.692945,0.670139,0.564275,0.562561,0.591875,0.475516,0.604804,0.421683,0.613141,0.373381,0.520172,0.542852,0.524659,0.442057,0.523192,0.380341,0.519388,0.330654,0.479099,0.544711,0.481804,0.454418,0.482522,0.400754,0.481466,0.353514,0.438362,0.565188,0.42845,0.49823,0.421552,0.455575,0.416712,0.415212,Stop Palm
0.465679,0.790617,0.540018,0.779939,0.605634,0.731192,0.653586,0.687433,0.693144,0.669802,0.56383,0.562589,0.591335,0.475739,0.604642,0.422263,0.613308,0.374146,0.520066,0.543175,0.524624,0.442672,0.523325,0.380563,0.519393,0.330557,0.479105,0.545092,0.481461,0.455,0.48201,0.401179,0.480689,0.353957,0.438439,0.565425,0.428565,0.498488,0.42149,0.455916,0.416387,0.415712,Stop Palm
0.465456,0.78977,0.540074,0.7796,0.605674,0.731472,0.653479,0.687432,0.693251,0.669424,0.563531,0.56253,0.590918,0.475746,0.604075,0.422134,0.61252,0.373911,0.519521,0.543132,0.524469,0.442382,0.523219,0.38022,0.519216,0.330329,0.478504,0.545291,0.481144,0.454948,0.481539,0.400901,0.480053,0.353361,0.437842,0.565905,0.428237,0.498619,0.421219,0.455768,0.416132,0.415143,Stop Palm
0.465414,0.789657,0.539929,0.779527,0.605507,0.731171,0.653426,0.687099,0.693278,0.669513,0.563477,0.562479,0.590838,0.476017,0.60406,0.422516,0.61255,0.374365,0.519503,0.543086,0.524431,0.442647,0.52318,0.380502,0.519172,0.33054,0.47849,0.545184,0.481134,0.455007,0.481622,0.401024,0.48025,0.353572,0.437812,0.565772,0.428155,0.498542,0.42117,0.455705,0.416145,0.415077,Stop Palm
0.465919,0.791384,0.54027,0.780451,0.605598,0.731023,0.653299,0.686518,0.693279,0.669404,0.563446,0.562714,0.590873,0.476135,0.604232,0.42265,0.612788,0.374496,0.519486,0.543357,0.524319,0.442848,0.522952,0.380545,0.518741,0.330307,0.478502,0.545391,0.481184,0.454923,0.481498,0.40081,0.479843,0.353089,0.437922,0.56613,0.428174,0.498747,0.421076,0.456081,0.41591,0.415591,Stop Palm
0.466046,0.791824,0.540529,0.780289,0.606305,0.730583,0.653617,0.685898,0.693277,0.66802,0.563506,0.562723,0.5907,0.476036,0.60412,0.422646,0.612831,0.37455,0.519602,0.543777,0.52433,0.443129,0.522835,0.380566,0.518609,0.330133,0.478612,0.546164,0.481221,0.45534,0.481359,0.400926,0.479699,0.352959,0.437734,0.56709,0.427931,0.499207,0.42073,0.456109,0.415503,0.415072,Stop Palm
0.465839,0.791811,0.540414,0.78023,0.606288,0.73067,0.653648,0.686103,0.693407,0.668041,0.563532,0.562442,0.590676,0.475804,0.604097,0.422509,0.612834,0.374516,0.519609,0.543546,0.524322,0.442948,0.522844,0.380452,0.518664,0.330092,0.47861,0.546041,0.481211,0.455305,0.481359,0.400887,0.479766,0.352832,0.43774,0.567081,0.427961,0.499231,0.420738,0.45612,0.415513,0.41498,Stop Palm
0.465997,0.791254,0.540534,0.779622,0.60616,0.730334,0.654033,0.685776,0.693721,0.667796,0.563439,0.562851,0.590638,0.475773,0.603801,0.422058,0.612328,0.373692,0.519596,0.543924,0.523982,0.442934,0.522438,0.380365,0.518312,0.329994,0.478605,0.546276,0.480571,0.455755,0.480792,0.401533,0.479332,0.353934,0.437739,0.566976,0.427461,0.499533,0.420409,0.456747,0.415518,0.416205,Stop Palm
0.465974,0.791798,0.540705,0.780627,0.606019,0.731319,0.653765,0.686782,0.693441,0.669404,0.563376,0.562804,0.590393,0.476022,0.603649,0.422463,0.612253,0.374259,0.519656,0.543976,0.523797,0.443042,0.522345,0.3805,0.518251,0.330248,0.478732,0.546497,0.48036,0.456041,0.480486,0.401941,0.47894,0.354383,0.438107,0.567284,0.427495,0.49951,0.420266,0.456654,0.415233,0.415995,Stop Palm
0.465428,0.791581,0.539979,0.780302,0.605575,0.73022,0.653713,0.685268,0.694019,0.668057,0.563311,0.562266,0.590365,0.475554,0.603575,0.421917,0.612036,0.373826,0.519464,0.543313,0.523758,0.4425,0.522198,0.380298,0.51795,0.330346,0.47852,0.545785,0.480385,0.45536,0.480461,0.401429,0.478869,0.353922,0.437826,0.566718,0.427472,0.499073,0.420361,0.456447,0.415475,0.415915,Stop Palm
0.465809,0.790907,0.54002,0.779657,0.604921,0.729793,0.653283,0.684695,0.694193,0.667931,0.562811,0.562191,0.589992,0.47531,0.603149,0.421591,0.611672,0.373191,0.519089,0.54353,0.523154,0.442916,0.52153,0.380386,0.5174,0.329915,0.478256,0.546178,0.480063,0.455785,0.480405,0.401624,0.479106,0.353919,0.437814,0.566998,0.427264,0.499571,0.420166,0.456744,0.415284,0.415992,Stop Palm
0.464965,0.792049,0.539391,0.780534,0.60489,0.72987,0.653142,0.684633,0.693545,0.667895,0.562586,0.56243,0.589605,0.47554,0.602856,0.422031,0.611419,0.37386,0.51863,0.543529,0.522889,0.442652,0.521407,0.380503,0.517289,0.33034,0.477664,0.54609,0.479636,0.455761,0.479876,0.40167,0.478346,0.35389,0.437038,0.56732,0.426936,0.500029,0.419915,0.457631,0.414993,0.41727,Stop Palm
0.465217,0.79205,0.539407,0.780251,0.605,0.729624,0.653221,0.684764,0.693491,0.667794,0.562462,0.562154,0.589457,0.475268,0.602709,0.421827,0.611377,0.373667,0.51851,0.543438,0.522745,0.442496,0.521347,0.380201,0.517381,0.330052,0.477561,0.546166,0.479443,0.45559,0.479831,0.401368,0.478582,0.353562,0.43694,0.567432,0.426839,0.499931,0.419776,0.457283,0.414872,0.416672,Stop Palm
0.464239,0.791576,0.538411,0.779987,0.604341,0.729956,0.652987,0.685193,0.693628,0.668519,0.562201,0.562182,0.589299,0.475304,0.602502,0.421837,0.611067,0.373492,0.518227,0.543509,0.522576,0.443026,0.521126,0.380613,0.517035,0.33016,0.47718,0.546273,0.479358,0.456073,0.479787,0.401747,0.478483,0.353664,0.436484,0.56745,0.426746,0.499922,0.419763,0.457146,0.414815,0.416211,Stop Palm
0.464927,0.791431,0.538538,0.779712,0.604068,0.729436,0.652781,0.684859,0.693054,0.667081,0.562062,0.562496,0.589152,0.475421,0.602499,0.421846,0.611267,0.373664,0.518237,0.543598,0.522577,0.44284,0.521347,0.380247,0.517445,0.329683,0.477297,0.546147,0.479052,0.455847,0.479207,0.401478,0.477733,0.353548,0.436665,0.5672,0.426426,0.499666,0.419219,0.456777,0.414161,0.416101,Stop Palm
0.464942,0.791408,0.538642,0.780006,0.604227,0.729539,0.653182,0.684969,0.693438,0.667882,0.56202,0.562296,0.589222,0.475479,0.602462,0.421895,0.610953,0.373662,0.51813,0.543479,0.522582,0.442712,0.521318,0.38011,0.517326,0.329655,0.477105,0.546139,0.47896,0.455587,0.478989,0.401138,0.477415,0.353154,0.436443,0.567335,0.426351,0.49963,0.419236,0.45672,0.414273,0.416012,Stop Palm
0.464368,0.791407,0.537753,0.779607,0.603347,0.72949,0.652575,0.685897,0.693004,0.66863,0.56197,0.56237,0.589045,0.475412,0.60248,0.421976,0.611266,0.373858,0.51796,0.543479,0.522374,0.442643,0.521184,0.380256,0.517321,0.330064,0.476688,0.546058,0.478652,0.455703,0.478853,0.401531,0.477466,0.353728,0.435671,0.567186,0.425869,0.49949,0.418937,0.456714,0.414107,0.415934,Stop Palm
0.464598,0.791681,0.53783,0.779849,0.603278,0.729595,0.652339,0.685528,0.693019,0.667765,0.561777,0.562078,0.588966,0.4752,0.602384,0.421737,0.611091,0.373554,0.517755,0.543138,0.522293,0.442505,0.52118,0.380002,0.517295,0.329788,0.476538,0.545705,0.478582,0.455318,0.478791,0.401176,0.477371,0.353463,0.435693,0.56685,0.425912,0.499302,0.418865,0.456601,0.413891,0.416019,Stop Palm
0.463625,0.792505,0.537195,0.779884,0.602771,0.729154,0.652256,0.684998,0.693018,0.667369,0.561331,0.562161,0.588709,0.475381,0.601994,0.421681,0.610456,0.373171,0.517428,0.543126,0.522214,0.442565,0.520971,0.379815,0.516881,0.329325,0.476145,0.54561,0.47843,0.455232,0.478536,0.400999,0.476967,0.353294,0.435149,0.566823,0.425386,0.499543,0.418384,0.456747,0.413456,0.416057,Stop Palm
0.464068,0.792189,0.537545,0.779453,0.602975,0.728981,0.652051,0.684941,0.692658,0.666912,0.5611,0.56205,0.588537,0.475193,0.601825,0.421635,0.610409,0.373059,0.517213,0.543176,0.522035,0.442619,0.520936,0.379743,0.517062,0.329059,0.476006,0.545858,0.478264,0.455364,0.478519,0.400997,0.477127,0.353149,0.435143,0.567138,0.425522,0.499858,0.41851,0.45699,0.413492,0.416282,Stop Palm
0.463613,0.792252,0.53701,0.780039,0.602642,0.730009,0.651865,0.686136,0.692273,0.667837,0.561027,0.56221,0.588491,0.475486,0.601926,0.421958,0.610642,0.373571,0.516895,0.543214,0.521944,0.442682,0.520987,0.379968,0.517316,0.329304,0.475583,0.545961,0.47807,0.455576,0.478298,0.401287,0.476898,0.353231,0.434719,0.567421,0.425542,0.500345,0.418672,0.457808,0.413733,0.417156,Stop Palm
0.462591,0.791927,0.536662,0.780252,0.602772,0.730079,0.65212,0.685673,0.69242,0.667162,0.561051,0.562404,0.588533,0.475442,0.601987,0.421857,0.610775,0.373372,0.516858,0.543461,0.521689,0.442826,0.520573,0.380016,0.516766,0.329249,0.475579,0.546298,0.478036,0.456084,0.47826,0.401644,0.476836,0.353474,0.434735,0.567768,0.425486,0.50065,0.418548,0.458023,0.413579,0.41727,Stop Palm
0.462688,0.792251,0.536862,0.780726,0.602869,0.730105,0.651781,0.685198,0.692261,0.666458,0.561204,0.562399,0.588692,0.475366,0.602236,0.421686,0.611116,0.373424,0.516992,0.543416,0.521767,0.442765,0.520675,0.380089,0.516834,0.329511,0.47575,0.546302,0.478257,0.456311,0.478446,0.402029,0.476912,0.354008,0.434905,0.567835,0.425375,0.500839,0.418281,0.458411,0.413164,0.417805,Stop Palm
0.463115,0.792513,0.537446,0.780919,0.603039,0.730432,0.651894,0.685329,0.692732,0.666659,0.56087,0.562801,0.588409,0.475844,0.601995,0.421986,0.610937,0.373487,0.516791,0.543912,0.521512,0.443113,0.520389,0.379974,0.516646,0.328929,0.475602,0.546959,0.478246,0.456428,0.478444,0.401671,0.477035,0.353269,0.434796,0.568683,0.425221,0.501468,0.418309,0.458519,0.413393,0.41741,Stop Palm
0.463121,0.792148,0.537217,0.780497,0.602805,0.730375,0.651767,0.685688,0.692498,0.667095,0.56071,0.562991,0.58825,0.476173,0.601827,0.422448,0.610774,0.373893,0.516595,0.544069,0.521343,0.443163,0.520286,0.380054,0.516646,0.328996,0.475415,0.547066,0.477984,0.456512,0.478206,0.40175,0.476863,0.353385,0.43466,0.568807,0.425213,0.50137,0.418378,0.458332,0.413531,0.417209,Stop Palm
